M0,H,T,Loss
DFM [A],2,18,0.0015891303172455
DFM [A],2,19,0.0009437635168404995
DFM [A],2,20,0.00010711097573160022
DFM [A],2,21,-0.0024117645689627
DFM [A],2,22,-0.0007391362072984003
DFM [A],2,23,-0.0020067159504149005
DFM [A],3,0,0.0049384058113983
DFM [A],3,1,-0.002186748643111301
DFM [A],3,2,0.0051573129213239
DFM [A],3,3,-8.819666560249979e-05
DFM [A],3,4,0.0006205946389248995
DFM [A],3,5,0.0117387616104199
DFM [A],3,6,-0.0052189668934244995
DFM [A],3,7,-0.0028562888284087012
DFM [A],3,8,0.0039249258825422
DFM [A],3,9,-9.662929628589945e-05
DFM [A],3,10,0.0024964497904612004
DFM [A],3,11,0.0046892232257142
DFM [A],3,12,0.0059921119479976
DFM [A],3,13,0.0010300035702333005
DFM [A],3,14,0.0048060079005985
DFM [A],3,15,0.0009363179367843002
DFM [A],3,16,0.0023659006656221006
DFM [A],3,17,0.0025420808316162008
DFM [A],3,18,0.0006497134491160999
DFM [A],3,19,-0.0008838657389354998
DFM [A],3,20,-0.0024588845352188004
DFM [A],3,21,-0.0009853079823802999
DFM [A],3,22,-0.00188483823482
DFM [A],3,23,0.0012262063482215
DFM [A],4,0,-0.002505814457854901
DFM [A],4,1,0.0049440959270553
DFM [A],4,2,-0.0013276087277902995
DFM [A],4,3,0.0004664353430052998
DFM [A],4,4,0.0109712275052452
DFM [A],4,5,-0.0048927357072751
DFM [A],4,6,-0.0039805410519867
DFM [A],4,7,0.0039074690768709005
DFM [A],4,8,-1.5455105773599237e-05
DFM [A],4,9,0.0019067218868186004
DFM [A],4,10,0.0044948272932056
DFM [A],4,11,0.006025440075001401
DFM [A],4,12,0.0013291875861330005
DFM [A],4,13,0.0037815248245009997
DFM [A],4,14,0.0016051710085190005
DFM [A],4,15,0.0021156862767128005
DFM [A],4,16,0.0024733163119117
DFM [A],4,17,0.0014697028954779
DFM [A],4,18,-0.0009803585304088997
DFM [A],4,19,-0.0032793355017015
DFM [A],4,20,-0.0010524417174989
DFM [A],4,21,-0.0019893783719718006
DFM [A],4,22,0.0012525469221503
DFM [A],4,23,0.0035821933553682
DFM [A],5,0,0.0047904866305266
DFM [A],5,1,-0.0016169789470742001
DFM [A],5,2,-0.0005513930620090002
DFM [A],5,3,0.0107938867325182
DFM [A],5,4,-0.005558530667908199
DFM [A],5,5,-0.004101739839724201
DFM [A],5,6,0.0030910328177437005
DFM [A],5,7,-0.00010159553700660011
DFM [A],5,8,0.0019357795901698005
DFM [A],5,9,0.004134390905404101
DFM [A],5,10,0.0057489947152907
DFM [A],5,11,0.0012076210967872005
DFM [A],5,12,0.003944374889234499
DFM [A],5,13,0.0006936372240090999
DFM [A],5,14,0.0023867730893900006
DFM [A],5,15,0.0024317589550945
DFM [A],5,16,0.0014417974019926994
DFM [A],5,17,-0.0003188317557201994
DFM [A],5,18,-0.0032086371369756004
DFM [A],5,19,-0.0016725116875394002
DFM [A],5,20,-0.0020640100217453007
DFM [A],5,21,0.0012622556806141999
DFM [A],5,22,0.0035627664577040996
DFM [A],5,23,-0.0003143092497777996
DFM [A],6,0,-0.0016805234357753999
DFM [A],6,1,-0.0008591578132734999
DFM [A],6,2,0.010004236787091999
DFM [A],6,3,-0.005734970108464
DFM [A],6,4,-0.004641820676731901
DFM [A],6,5,0.0026238759706815
DFM [A],6,6,-0.0006317636240536989
DFM [A],6,7,0.0018163868382633005
DFM [A],6,8,0.004117430867562
DFM [A],6,9,0.0055876595280255
DFM [A],6,10,0.000889243531718
DFM [A],6,11,0.0037041164800532002
DFM [A],6,12,0.0007490624458562
DFM [A],6,13,0.0016158915556693
DFM [A],6,14,0.0023779081218021003
DFM [A],6,15,0.0015596339960677998
DFM [A],6,16,-0.00030467537194889954
DFM [A],6,17,-0.0027081724973069005
DFM [A],6,18,-0.0014735149040634998
DFM [A],6,19,-0.0024848820376053007
DFM [A],6,20,0.0011865185661436
DFM [A],6,21,0.0036559926005705
DFM [A],6,22,-0.0003512076081618994
DFM [A],6,23,-0.0023581822851868996
DFM [A],7,0,-0.0008748567570401999
DFM [A],7,1,0.0097095335565161
DFM [A],7,2,-0.006306695287802799
DFM [A],7,3,-0.0047997400424226
DFM [A],7,4,0.0022173921775794003
DFM [A],7,5,-0.001342978445697099
DFM [A],7,6,0.0015323633668925
DFM [A],7,7,0.0039895095913547
DFM [A],7,8,0.005530570474084199
DFM [A],7,9,0.0008900071684840001
DFM [A],7,10,0.0033744083547769996
DFM [A],7,11,0.0004271633338263003
DFM [A],7,12,0.0015887057018261009
DFM [A],7,13,0.0017564010778286007
DFM [A],7,14,0.0012615079010010995
DFM [A],7,15,-7.494463414039945e-05
DFM [A],7,16,-0.0026570538230499003
DFM [A],7,17,-0.0011232089455298
DFM [A],7,18,-0.0021972971592205005
DFM [A],7,19,0.0009456675750174996
DFM [A],7,20,0.0035828417387128
DFM [A],7,21,-0.00020321239803559963
DFM [A],7,22,-0.0023969420756833
DFM [A],7,23,-0.0013446764576601003
DFM [B],0,0,-0.005334412581583499
DFM [B],0,1,-0.00046447638878200064
DFM [B],0,2,0.0025655616242858
DFM [B],0,3,0.0042301756403934
DFM [B],0,4,-0.002619991781553901
DFM [B],0,5,0.0043330472359704
DFM [B],0,6,-0.0027837400796072
DFM [B],0,7,-0.0010371476672226005
DFM [B],0,8,0.0097899404499424
DFM [B],0,9,-0.005672669542763399
DFM [B],0,10,-0.005619658173479301
DFM [B],0,11,0.0013392443287036006
DFM [B],0,12,-0.0024996619920189993
DFM [B],0,13,-0.0008360121796053997
DFM [B],0,14,0.0033066560950514
DFM [B],0,15,0.0038588483303679
DFM [B],0,16,0.0001727966787816006
DFM [B],0,17,0.0031982012424121996
DFM [B],0,18,-0.00019544422386310028
DFM [B],0,19,0.0008687046989602001
DFM [B],0,20,0.0026075148370739007
DFM [B],0,21,0.0014218502907533993
DFM [B],0,22,-0.0002393301649517999
DFM [B],0,23,-0.0026489917878395
DFM [B],1,0,-0.0013283946545786002
DFM [B],1,1,0.0024259059497519003
DFM [B],1,2,0.0035247631141915
DFM [B],1,3,-0.0036112176137448005
DFM [B],1,4,0.0041511377241027
DFM [B],1,5,-0.0023428325341062995
DFM [B],1,6,-0.0021610126462959
DFM [B],1,7,0.009103542673442499
DFM [B],1,8,-0.006702587607736599
DFM [B],1,9,-0.005553345605547801
DFM [B],1,10,0.0010808858235282007
DFM [B],1,11,-0.0024465447729775996
DFM [B],1,12,-0.00020589764419510007
DFM [B],1,13,0.0019650704940652
DFM [B],1,14,0.004993402923799701
DFM [B],1,15,2.7307377271100497e-05
DFM [B],1,16,0.0030196128333176996
DFM [B],1,17,0.00017527644950190036
DFM [B],1,18,0.0008611949320940001
DFM [B],1,19,0.0009355490137483002
DFM [B],1,20,0.0009842882681484
DFM [B],1,21,-0.0007298931813637995
DFM [B],1,22,-0.0029952505890253004
DFM [B],1,23,-0.0013356595108451998
DFM [B],2,0,0.0017538891842221
DFM [B],2,1,0.0030270011587198997
DFM [B],2,2,-0.0038251308190625005
DFM [B],2,3,0.0035297476722532996
DFM [B],2,4,-0.0025292785956624996
DFM [B],2,5,-0.0016694049894754003
DFM [B],2,6,0.008441950703220399
DFM [B],2,7,-0.0073447515833765
DFM [B],2,8,-0.0056772113116498
DFM [B],2,9,0.0012388173477081007
DFM [B],2,10,-0.0027487849379887993
DFM [B],2,11,-0.00024410832648059932
DFM [B],2,12,0.0023443086943922002
DFM [B],2,13,0.0037730268583775002
DFM [B],2,14,0.00048090314632070075
DFM [B],2,15,0.0031313456750389
DFM [B],2,16,0.00010871489206330017
DFM [B],2,17,0.0011614665807202001
DFM [B],2,18,0.0011486119797878003
DFM [B],2,19,-2.9891468866000484e-05
DFM [B],2,20,-0.0008696726702983994
DFM [B],2,21,-0.0031911138066211004
DFM [B],2,22,-0.0015295839977136003
DFM [B],2,23,-0.0023259927811400006
DFM [B],3,0,0.0025937981163310997
DFM [B],3,1,-0.004515910416905701
DFM [B],3,2,0.0035814187131359993
DFM [B],3,3,-0.0029799086843161
DFM [B],3,4,-0.0018181257627116
DFM [B],3,5,0.008875999043279799
DFM [B],3,6,-0.0077954763184726
DFM [B],3,7,-0.0062409736717432005
DFM [B],3,8,0.0013578627202368004
DFM [B],3,9,-0.002539108672115399
DFM [B],3,10,-0.0005344299739041998
DFM [B],3,11,0.0022608520766106
DFM [B],3,12,0.0041236744688354
DFM [B],3,13,-0.0005953025598409
DFM [B],3,14,0.0032919935197827
DFM [B],3,15,0.0003077588426682997
DFM [B],3,16,0.0011955027301690001
DFM [B],3,17,0.0013899389970909006
DFM [B],3,18,0.00029980302326239935
DFM [B],3,19,-0.0016630390671999997
DFM [B],3,20,-0.003211881286732301
DFM [B],3,21,-0.0015812313968745998
DFM [B],3,22,-0.0024110215339191
DFM [B],3,23,0.0010024822022922002
DFM [B],4,0,-0.004811084827871401
DFM [B],4,1,0.0027608587039933
DFM [B],4,2,-0.0027750611914557997
DFM [B],4,3,-0.0021535507006441006
DFM [B],4,4,0.0087433070267627
DFM [B],4,5,-0.0073992555909728
DFM [B],4,6,-0.0065776977628891
DFM [B],4,7,0.0008468136686823006
DFM [B],4,8,-0.002283808953251299
DFM [B],4,9,-0.0002927689474260999
DFM [B],4,10,0.0019780263020844004
DFM [B],4,11,0.0040149040703743
DFM [B],4,12,-0.00026865255120959997
DFM [B],4,13,0.0023068372776523997
DFM [B],4,14,0.00030362407376700006
DFM [B],4,15,0.0014358248565616008
DFM [B],4,16,0.0014853247020849003
DFM [B],4,17,0.0005126030119116994
DFM [B],4,18,-0.0012665171288534002
DFM [B],4,19,-0.0038818243792554004
DFM [B],4,20,-0.0015306871519071
DFM [B],4,21,-0.0023706944354601007
DFM [B],4,22,0.0009794178726167
DFM [B],4,23,0.0034825833063107997
DFM [B],5,0,0.0025442965301062997
DFM [B],5,1,-0.0036842533722568002
DFM [B],5,2,-0.0018566830869656999
DFM [B],5,3,0.008489871816418401
DFM [B],5,4,-0.007525248462146099
DFM [B],5,5,-0.006210064027306701
DFM [B],5,6,0.0005710543794458
DFM [B],5,7,-0.0027566295908306995
DFM [B],5,8,3.636630200820005e-05
DFM [B],5,9,0.0022405625418637997
DFM [B],5,10,0.0037368979487361997
DFM [B],5,11,-0.0003910679451011997
DFM [B],5,12,0.0026118098947478002
DFM [B],5,13,-0.0006192923479903002
DFM [B],5,14,0.0013409971416123
DFM [B],5,15,0.0017403766289301008
DFM [B],5,16,0.0006465649969786
DFM [B],5,17,-0.0010660954222706
DFM [B],5,18,-0.003447578743018
DFM [B],5,19,-0.0021309761787865
DFM [B],5,20,-0.0022764955459454
DFM [B],5,21,0.0010789784856201
DFM [B],5,22,0.0034944271303693998
DFM [B],5,23,-0.0003064012494498995
DFM [B],6,0,-0.0038571220295753996
DFM [B],6,1,-0.0028266520265999
DFM [B],6,2,0.008844178086051799
DFM [B],6,3,-0.0077166523253006
DFM [B],6,4,-0.0063328460117125
DFM [B],6,5,0.0009144468668963006
DFM [B],6,6,-0.0030002755591073994
DFM [B],6,7,-0.0004064072865873
DFM [B],6,8,0.0026068551713423
DFM [B],6,9,0.0040139714309639
DFM [B],6,10,-0.0006658101217955001
DFM [B],6,11,0.0024825440845224994
DFM [B],6,12,-0.0003348375884393998
DFM [B],6,13,0.0004649169454024006
DFM [B],6,14,0.0015976409324881006
DFM [B],6,15,0.0009012261038575994
DFM [B],6,16,-0.0009069948150271998
DFM [B],6,17,-0.0032512054998787
DFM [B],6,18,-0.0016762109405964003
DFM [B],6,19,-0.0028365346455574
DFM [B],6,20,0.0012005952140632
DFM [B],6,21,0.0036325966432035
DFM [B],6,22,-0.0002752530320723999
DFM [B],6,23,-0.0022774126248355994
DFM [B],7,0,-0.0029762516387571002
DFM [B],7,1,0.0078332071245063
DFM [B],7,2,-0.007325544771000899
DFM [B],7,3,-0.006474420601533801
DFM [B],7,4,0.0007940660443730005
DFM [B],7,5,-0.0026789868320010995
DFM [B],7,6,-0.0006334649073145996
DFM [B],7,7,0.0021894797858313
DFM [B],7,8,0.0043957440492805
DFM [B],7,9,-0.00037791114160679994
DFM [B],7,10,0.0022102186904905
DFM [B],7,11,-0.0004670247279320002
DFM [B],7,12,0.0007294534215591007
DFM [B],7,13,0.0007603235389569999
DFM [B],7,14,0.0007352406732344993
DFM [B],7,15,-0.0006611480430342995
DFM [B],7,16,-0.0030750940776132
DFM [B],7,17,-0.0014798246349400001
DFM [B],7,18,-0.0023715911318535005
DFM [B],7,19,0.0006649762500410003
DFM [B],7,20,0.0037719154876805
DFM [B],7,21,-0.00011159002811679964
DFM [B],7,22,-0.0022359590570713
DFM [B],7,23,-0.0012291672578348001
singleESN [A],0,0,-0.001807805631170509
singleESN [A],0,1,0.003955572743287701
singleESN [A],0,2,0.0015775266312756534
singleESN [A],0,3,0.005588624392537949
singleESN [A],0,4,-0.001243793854084933
singleESN [A],0,5,0.005853467993793239
singleESN [A],0,6,-0.0005854418619586346
singleESN [A],0,7,0.0013119071175651852
singleESN [A],0,8,0.010508989684675533
singleESN [A],0,9,-0.0012314429576984962
singleESN [A],0,10,-0.003283352834726156
singleESN [A],0,11,0.002074365711052655
singleESN [A],0,12,-0.00047840023806385284
singleESN [A],0,13,-0.0011031074577376992
singleESN [A],0,14,0.0026291502342333877
singleESN [A],0,15,0.004427346556413223
singleESN [A],0,16,0.00013909548909816442
singleESN [A],0,17,0.00189637647089104
singleESN [A],0,18,0.0012941669813703663
singleESN [A],0,19,0.00045396757525808205
singleESN [A],0,20,0.0016950454493854412
singleESN [A],0,21,-0.00011225989513318716
singleESN [A],0,22,-0.001428729555740942
singleESN [A],0,23,-0.004331028710032817
singleESN [A],1,0,-0.008063620905576802
singleESN [A],1,1,0.007700754585861172
singleESN [A],1,2,-0.004301810935560361
singleESN [A],1,3,0.00595841239254361
singleESN [A],1,4,0.013832637553732834
singleESN [A],1,5,0.002282083406191182
singleESN [A],1,6,0.0011347892968286899
singleESN [A],1,7,0.01563157987264696
singleESN [A],1,8,-0.0031907025925102216
singleESN [A],1,9,0.004448474031677373
singleESN [A],1,10,0.0107776045858226
singleESN [A],1,11,0.005488974058423888
singleESN [A],1,12,-0.0002325803790514929
singleESN [A],1,13,0.0028324947577390565
singleESN [A],1,14,0.004612797114166893
singleESN [A],1,15,0.00015032057819653472
singleESN [A],1,16,0.002814562427674076
singleESN [A],1,17,-0.00023028550851243463
singleESN [A],1,18,0.0008891481164556934
singleESN [A],1,19,0.001046702519864053
singleESN [A],1,20,0.00015059611357560142
singleESN [A],1,21,-0.001765006971949869
singleESN [A],1,22,-0.003809434638324844
singleESN [A],1,23,-0.0019493343812461324
singleESN [A],2,0,-0.007875168445646072
singleESN [A],2,1,0.01540835589964761
singleESN [A],2,2,-0.014526526675238322
singleESN [A],2,3,0.01625923731749222
singleESN [A],2,4,0.009852774185854113
singleESN [A],2,5,0.00816747163293853
singleESN [A],2,6,0.014517778723063422
singleESN [A],2,7,0.003693039890360277
singleESN [A],2,8,0.0036812415078573447
singleESN [A],2,9,0.013562304761532917
singleESN [A],2,10,0.008984969970526049
singleESN [A],2,11,-0.0003029204904465999
singleESN [A],2,12,0.002832488621080568
singleESN [A],2,13,0.004612876530036966
singleESN [A],2,14,0.00015018823241206604
singleESN [A],2,15,0.002783753887282732
singleESN [A],2,16,-0.00028451829966223783
singleESN [A],2,17,0.0008848662490562233
singleESN [A],2,18,0.0010285836178862062
singleESN [A],2,19,0.00011967212616112357
singleESN [A],2,20,-0.0018911529744325157
singleESN [A],2,21,-0.004170485773024269
singleESN [A],2,22,-0.002276908142761322
singleESN [A],2,23,-0.002735604098922449
singleESN [A],3,0,-0.00675647866852992
singleESN [A],3,1,0.009496549121571244
singleESN [A],3,2,-0.007088215116519782
singleESN [A],3,3,0.010154580146717948
singleESN [A],3,4,0.010546124869019846
singleESN [A],3,5,0.01939708905711108
singleESN [A],3,6,0.0033761872384787846
singleESN [A],3,7,0.005795636709288895
singleESN [A],3,8,0.012862420028437297
singleESN [A],3,9,0.009809099736752884
singleESN [A],3,10,-0.00032960222777779664
singleESN [A],3,11,0.0028324894453569606
singleESN [A],3,12,0.004612876762651971
singleESN [A],3,13,0.0001501886492245811
singleESN [A],3,14,0.0027837495487617295
singleESN [A],3,15,-0.0002862511748113134
singleESN [A],3,16,0.0008849036721831124
singleESN [A],3,17,0.0010282333622177748
singleESN [A],3,18,0.0001192077690935758
singleESN [A],3,19,-0.0019274985649583081
singleESN [A],3,20,-0.004205578472300858
singleESN [A],3,21,-0.002331875142554423
singleESN [A],3,22,-0.0027480859686129424
singleESN [A],3,23,0.000812487531274008
singleESN [A],4,0,-0.014943134848438792
singleESN [A],4,1,0.017015183189762074
singleESN [A],4,2,-0.013781361263806129
singleESN [A],4,3,0.0104970702369706
singleESN [A],4,4,0.020305992727776168
singleESN [A],4,5,0.0050795761327174956
singleESN [A],4,6,0.004487949517602185
singleESN [A],4,7,0.013578313476229877
singleESN [A],4,8,0.009444260415275055
singleESN [A],4,9,-0.00033421773081982256
singleESN [A],4,10,0.0028324894710408124
singleESN [A],4,11,0.004612876762746807
singleESN [A],4,12,0.00015018865008978484
singleESN [A],4,13,0.002783747094598744
singleESN [A],4,14,-0.00028623164172776345
singleESN [A],4,15,0.0008849034226360505
singleESN [A],4,16,0.001028225745868484
singleESN [A],4,17,0.00011919937255844802
singleESN [A],4,18,-0.0019319002360632161
singleESN [A],4,19,-0.004214797849699893
singleESN [A],4,20,-0.002336514042714501
singleESN [A],4,21,-0.0027489788976601407
singleESN [A],4,22,0.0008117196697442382
singleESN [A],4,23,0.0033151877197673775
singleESN [A],5,0,-0.007660137290687555
singleESN [A],5,1,0.010376531573323822
singleESN [A],5,2,-0.012648100827676877
singleESN [A],5,3,0.020041255743755607
singleESN [A],5,4,0.004964670470436278
singleESN [A],5,5,0.006414490070692565
singleESN [A],5,6,-0.01034042321621979
singleESN [A],5,7,0.00971393205080206
singleESN [A],5,8,-0.00033465604067744494
singleESN [A],5,9,0.0028324894712264
singleESN [A],5,10,0.004612876762747907
singleESN [A],5,11,0.0001501886500901604
singleESN [A],5,12,0.0027837470459721003
singleESN [A],5,13,-0.0002862352343960175
singleESN [A],5,14,0.0008849033878646113
singleESN [A],5,15,0.0010282255734506938
singleESN [A],5,16,0.0001191989424281139
singleESN [A],5,17,-0.001932574129592214
singleESN [A],5,18,-0.00421621727189381
singleESN [A],5,19,-0.002337475266619266
singleESN [A],5,20,-0.002749031282842029
singleESN [A],5,21,0.0008116670411723818
singleESN [A],5,22,0.003314993282829303
singleESN [A],5,23,-0.0005326520679450062
singleESN [A],6,0,-0.014389480566627661
singleESN [A],6,1,0.010275450143170644
singleESN [A],6,2,-0.0016676333255257123
singleESN [A],6,3,0.004821262828839164
singleESN [A],6,4,0.00610348791989402
singleESN [A],6,5,0.013775737669408383
singleESN [A],6,6,-0.01402596087234843
singleESN [A],6,7,-0.00033471539764493366
singleESN [A],6,8,0.002832489471227126
singleESN [A],6,9,0.00461287676274791
singleESN [A],6,10,0.00015018865009016474
singleESN [A],6,11,0.002783747046159042
singleESN [A],6,12,-0.00028623540423602847
singleESN [A],6,13,0.0008849033899534994
singleESN [A],6,14,0.0010282255783086603
singleESN [A],6,15,0.00011919893585275385
singleESN [A],6,16,-0.0019328446490358689
singleESN [A],6,17,-0.004216451774279758
singleESN [A],6,18,-0.00233761665034413
singleESN [A],6,19,-0.002749037171650085
singleESN [A],6,20,0.0008116636511941106
singleESN [A],6,21,0.0033149758442097355
singleESN [A],6,22,-0.0005327419583759652
singleESN [A],6,23,-0.002265088751892824
singleESN [A],7,0,-0.013093572610889042
singleESN [A],7,1,0.019621122873051483
singleESN [A],7,2,-0.019449878756134405
singleESN [A],7,3,0.005962526984124417
singleESN [A],7,4,0.013357416491478362
singleESN [A],7,5,0.009546921120493114
singleESN [A],7,6,-0.00033472487907659516
singleESN [A],7,7,0.0028324894712271303
singleESN [A],7,8,0.00461287676274791
singleESN [A],7,9,0.00015018865009016474
singleESN [A],7,10,0.0027837470461650215
singleESN [A],7,11,-0.00028623540723946624
singleESN [A],7,12,0.0008849033899964269
singleESN [A],7,13,0.0010282255777744626
singleESN [A],7,14,0.00011919893656470257
singleESN [A],7,15,-0.0019328691376010714
singleESN [A],7,16,-0.004216572982590153
singleESN [A],7,17,-0.002337635124606376
singleESN [A],7,18,-0.0027490377627683513
singleESN [A],7,19,0.0008116633408658241
singleESN [A],7,20,0.0033149745443426196
singleESN [A],7,21,-0.0005327524181501057
singleESN [A],7,22,-0.0022650891895590174
singleESN [A],7,23,-0.0010668474185566547
singleESN [B],0,0,-0.0024575901104764483
singleESN [B],0,1,0.004303394278274431
singleESN [B],0,2,0.0005710417080874311
singleESN [B],0,3,0.005615834580150949
singleESN [B],0,4,-0.0015313310786515032
singleESN [B],0,5,0.005747981168436718
singleESN [B],0,6,-0.001347720109273873
singleESN [B],0,7,0.0010586782080534264
singleESN [B],0,8,0.010090468486064772
singleESN [B],0,9,-0.0015263106484228947
singleESN [B],0,10,-0.0034273775099737704
singleESN [B],0,11,0.0015050977370358208
singleESN [B],0,12,-0.0005714907257852522
singleESN [B],0,13,-0.0015758882947059984
singleESN [B],0,14,0.0026351101226244696
singleESN [B],0,15,0.00424630242102534
singleESN [B],0,16,-0.00011248366692752192
singleESN [B],0,17,0.0022769349817754803
singleESN [B],0,18,0.0006880313682317138
singleESN [B],0,19,0.0008940438507067921
singleESN [B],0,20,0.001885644865085071
singleESN [B],0,21,0.0007953877232170095
singleESN [B],0,22,-0.0006304447779283606
singleESN [B],0,23,-0.0034698057650895658
singleESN [B],1,0,-0.0035493107419162307
singleESN [B],1,1,0.004777966305261619
singleESN [B],1,2,-0.0007288666058211544
singleESN [B],1,3,-0.0017808413606928766
singleESN [B],1,4,0.0070715970789219686
singleESN [B],1,5,-0.0012228360171267659
singleESN [B],1,6,-0.001870962177988115
singleESN [B],1,7,0.012194634910106302
singleESN [B],1,8,-0.005877758179549342
singleESN [B],1,9,-0.0021441702496870566
singleESN [B],1,10,0.006434307024445708
singleESN [B],1,11,-0.0001810358789655648
singleESN [B],1,12,-0.0007818007718328138
singleESN [B],1,13,0.0027508727475137862
singleESN [B],1,14,0.004581969026186378
singleESN [B],1,15,0.00011497521375782027
singleESN [B],1,16,0.0025197279509812953
singleESN [B],1,17,-0.0007140092050716435
singleESN [B],1,18,0.0007829384301374833
singleESN [B],1,19,0.0008668874716164206
singleESN [B],1,20,0.00015387841194020382
singleESN [B],1,21,-0.0012034948982718634
singleESN [B],1,22,-0.0030379984470606212
singleESN [B],1,23,-0.0023486339320439075
singleESN [B],2,0,-0.0027039254460271417
singleESN [B],2,1,-0.0005873036365918764
singleESN [B],2,2,-0.012852107933428985
singleESN [B],2,3,0.004524489407420659
singleESN [B],2,4,0.00033010671564827343
singleESN [B],2,5,0.002059577810602218
